@RELATION Features_16

@ATTRIBUTE Feature_1 REAL
@ATTRIBUTE Feature_2 REAL
@ATTRIBUTE Feature_3 REAL
@ATTRIBUTE Feature_4 REAL
@ATTRIBUTE Feature_5 REAL
@ATTRIBUTE Feature_6 REAL
@ATTRIBUTE Feature_7 REAL
@ATTRIBUTE Feature_8 REAL
@ATTRIBUTE Feature_9 REAL
@ATTRIBUTE Feature_10 REAL
@ATTRIBUTE Feature_11 REAL
@ATTRIBUTE Feature_12 REAL
@ATTRIBUTE Feature_13 REAL
@ATTRIBUTE Feature_14 REAL
@ATTRIBUTE Feature_15 REAL
@ATTRIBUTE Feature_16 REAL
@ATTRIBUTE class {class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8}

@DATA
0.352941176,27.52941176,0.402714932,35.84162896,0.628959276,87.42533937,0.524886878,60.88687783,0.389140271,33.46606335,0.407239819,36.65158371,0.402714932,35.84162896,0.497737557,54.75113122,class-3
0.484,58.564,0.456,51.984,0.744,138.384,0.616,94.864,0.5,62.5,0.448,50.176,0.496,61.504,0.62,96.1,class-3
0.452054795,44.75342466,0.438356164,42.08219178,0.689497717,104.1141553,0.557077626,67.96347032,0.465753425,47.50684932,0.406392694,36.16894977,0.474885845,49.38812785,0.547945205,65.75342466,class-3
0.426778243,43.53138075,0.439330544,46.12970711,0.682008368,111.167364,0.539748954,69.62761506,0.414225941,41.0083682,0.405857741,39.36820084,0.418410042,41.84100418,0.552301255,72.90376569,class-3
0.440909091,42.76818182,0.454545455,45.45454545,0.818181818,147.2727273,0.631818182,87.82272727,0.490909091,53.01818182,0.440909091,42.76818182,0.440909091,42.76818182,0.586363636,75.64090909,class-3
0.465753425,47.50684932,0.552511416,66.85388128,0.707762557,109.7031963,0.589041096,75.98630137,0.488584475,52.27853881,0.474885845,49.38812785,0.511415525,57.27853881,0.566210046,70.21004566,class-3
0.413612565,32.67539267,0.403141361,31.04188482,0.664921466,84.44502618,0.528795812,53.40837696,0.434554974,36.06806283,0.366492147,25.65445026,0.387434555,28.67015707,0.502617801,48.2513089,class-3
0.408759124,22.89051095,0.474452555,30.83941606,0.722627737,71.54014599,0.605839416,50.28467153,0.467153285,29.89781022,0.437956204,26.27737226,0.481751825,31.79562044,0.605839416,50.28467153,class-3
0.430232558,31.8372093,0.395348837,26.88372093,0.697674419,83.72093023,0.511627907,45.02325581,0.406976744,28.48837209,0.377906977,24.56395349,0.377906977,24.56395349,0.51744186,46.05232558,class-3
0.519480519,41.55844156,0.5,38.5,0.714285714,78.57142857,0.551948052,46.91558442,0.577922078,51.43506494,0.474025974,34.6038961,0.448051948,30.91558442,0.62987013,61.0974026,class-3
0.470588235,41.41176471,0.588235294,64.70588235,0.737967914,101.8395722,0.652406417,79.59358289,0.524064171,51.35828877,0.513368984,49.28342246,0.524064171,51.35828877,0.64171123,77.00534759,class-3
0.409302326,36.01860465,0.43255814,40.22790698,0.655813953,92.46976744,0.520930233,58.34418605,0.423255814,38.51627907,0.413953488,36.84186047,0.460465116,45.58604651,0.530232558,60.44651163,class-3
0.417721519,27.56962025,0.367088608,21.29113924,0.620253165,60.78481013,0.53164557,44.65822785,0.46835443,34.65822785,0.386075949,23.55063291,0.436708861,30.13291139,0.493670886,38.50632911,class-3
0.459649123,60.21403509,0.470175439,63.00350877,0.705263158,141.7578947,0.564912281,90.95087719,0.501754386,71.75087719,0.473684211,63.94736842,0.505263158,72.75789474,0.550877193,86.4877193,class-3
0.437788018,41.58986175,0.493087558,52.76036866,0.709677419,109.2903226,0.566820276,69.71889401,0.451612903,44.25806452,0.447004608,43.359447,0.447004608,43.359447,0.608294931,80.29493088,class-3
0.543589744,57.62051282,0.507692308,50.26153846,0.774358974,116.9282051,0.635897436,78.85128205,0.584615385,66.64615385,0.533333333,55.46666667,0.533333333,55.46666667,0.620512821,75.08205128,class-3
0.480392157,47.07843137,0.475490196,46.12254902,0.730392157,108.8284314,0.588235294,70.58823529,0.5,51,0.426470588,37.10294118,0.485294118,48.04411765,0.617647059,77.82352941,class-3
0.5625,50.625,0.5375,46.225,0.725,84.1,0.625,62.5,0.475,36.1,0.49375,39.00625,0.53125,45.15625,0.625,62.5,class-3
0.5,53,0.495283019,52.00471698,0.698113208,103.3207547,0.641509434,87.24528302,0.566037736,67.9245283,0.504716981,54.00471698,0.5,53,0.599056604,76.08018868,class-3
0.412280702,38.75438596,0.438596491,43.85964912,0.719298246,117.9649123,0.605263158,83.52631579,0.469298246,50.21491228,0.407894737,37.93421053,0.460526316,48.35526316,0.614035088,85.96491228,class-3
0.362573099,22.47953216,0.444444444,33.77777778,0.660818713,74.67251462,0.555555556,52.77777778,0.415204678,29.47953216,0.415204678,29.47953216,0.426900585,31.16374269,0.50877193,44.26315789,class-3
0.395973154,23.36241611,0.436241611,28.3557047,0.691275168,71.20134228,0.530201342,41.88590604,0.463087248,31.95302013,0.389261745,22.57718121,0.469798658,32.88590604,0.510067114,38.76510067,class-3
0.431761787,75.12655087,0.47146402,89.57816377,0.665012407,178.2233251,0.478908189,92.4292804,0.429280397,74.26550868,0.41191067,68.37717122,0.429280397,74.26550868,0.518610422,108.3895782,class-3
0.416326531,42.46530612,0.440816327,47.60816327,0.681632653,113.8326531,0.546938776,73.28979592,0.436734694,46.73061224,0.432653061,45.86122449,0.408163265,40.81632653,0.52244898,66.87346939,class-3
0.367965368,31.27705628,0.41991342,40.73160173,0.683982684,108.0692641,0.510822511,60.27705628,0.41991342,40.73160173,0.398268398,36.64069264,0.441558442,45.03896104,0.541125541,67.64069264,class-3
0.494845361,47.50515464,0.556701031,60.12371134,0.757731959,111.3865979,0.62371134,75.46907216,0.572164948,63.51030928,0.474226804,43.62886598,0.541237113,56.82989691,0.639175258,79.25773196,class-3
0.380952381,24.38095238,0.446428571,33.48214286,0.720238095,87.14880952,0.535714286,48.21428571,0.43452381,31.7202381,0.416666667,29.16666667,0.386904762,25.14880952,0.535714286,48.21428571,class-3
0.44017094,45.33760684,0.5,58.5,0.658119658,101.3504274,0.564102564,74.46153846,0.495726496,57.5042735,0.504273504,59.5042735,0.487179487,55.53846154,0.585470085,80.20940171,class-3
0.427083333,35.02083333,0.473958333,43.13020833,0.755208333,109.5052083,0.625,75,0.515625,51.046875,0.427083333,35.02083333,0.442708333,37.63020833,0.598958333,68.88020833,class-3
0.423529412,30.49411765,0.5,42.5,0.723529412,88.99411765,0.652941176,72.47647059,0.435294118,32.21176471,0.423529412,30.49411765,0.529411765,47.64705882,0.564705882,54.21176471,class-3
0.425287356,31.47126437,0.436781609,33.1954023,0.724137931,91.24137931,0.58045977,58.62643678,0.425287356,31.47126437,0.390804598,26.57471264,0.425287356,31.47126437,0.534482759,49.70689655,class-3
0.388625592,31.86729858,0.393364929,32.6492891,0.744075829,116.8199052,0.568720379,68.2464455,0.478672986,48.34597156,0.402843602,34.24170616,0.421800948,37.54028436,0.559241706,65.99052133,class-3
0.47826087,42.08695652,0.516304348,49.04891304,0.72826087,97.58695652,0.581521739,62.22282609,0.489130435,44.02173913,0.407608696,30.57065217,0.516304348,49.04891304,0.538043478,53.26630435,class-3
0.391143911,41.46125461,0.424354244,48.80073801,0.726937269,143.2066421,0.58302583,92.11808118,0.494464945,66.25830258,0.383763838,39.91143911,0.446494465,54.02583026,0.605166052,99.24723247,class-3
0.42962963,49.83703704,0.5,67.5,0.744444444,149.6333333,0.577777778,90.13333333,0.533333333,76.8,0.433333333,50.7,0.425925926,48.98148148,0.57037037,87.83703704,class-3
0.502439024,51.75121951,0.565853659,65.63902439,0.726829268,108.297561,0.643902439,84.99512195,0.517073171,54.8097561,0.517073171,54.8097561,0.536585366,59.02439024,0.658536585,88.90243902,class-3
0.409448819,42.58267717,0.38976378,38.58661417,0.724409449,133.2913386,0.570866142,82.77559055,0.519685039,68.5984252,0.417322835,44.23622047,0.409448819,42.58267717,0.559055118,79.38582677,class-3
0.583333333,40.83333333,0.441666667,23.40833333,0.675,54.675,0.608333333,44.40833333,0.525,33.075,0.516666667,32.03333333,0.558333333,37.40833333,0.541666667,35.20833333,class-3
0.401606426,40.16064257,0.43373494,46.84337349,0.690763052,118.811245,0.497991968,61.75100402,0.37751004,35.48594378,0.397590361,39.36144578,0.413654618,42.6064257,0.550200803,75.37751004,class-3
0.360655738,23.80327869,0.37704918,26.01639344,0.628415301,72.26775956,0.464480874,39.48087432,0.306010929,17.13661202,0.349726776,22.38251366,0.409836066,30.73770492,0.469945355,40.41530055,class-3
0.505882353,43.50588235,0.488235294,40.52352941,0.729411765,90.44705882,0.6,61.2,0.5,42.5,0.470588235,37.64705882,0.529411765,47.64705882,0.564705882,54.21176471,class-3
0.4,40,0.384,36.864,0.676,114.244,0.52,67.6,0.388,37.636,0.4,40,0.44,48.4,0.528,69.696,class-3
0.470588235,37.64705882,0.529411765,47.64705882,0.711764706,86.12352941,0.576470588,56.49411765,0.470588235,37.64705882,0.482352941,39.55294118,0.494117647,41.50588235,0.594117647,60.00588235,class-3
0.448275862,46.62068966,0.465517241,50.27586207,0.728448276,123.1077586,0.577586207,77.39655172,0.474137931,52.15517241,0.469827586,51.2112069,0.431034483,43.10344828,0.568965517,75.10344828,class-3
0.411504425,38.2699115,0.438053097,43.36725664,0.619469027,86.72566372,0.482300885,52.57079646,0.420353982,39.93362832,0.415929204,39.09734513,0.407079646,37.45132743,0.526548673,62.65929204,class-3
0.490909091,53.01818182,0.563636364,69.89090909,0.690909091,105.0181818,0.618181818,84.07272727,0.490909091,53.01818182,0.55,66.55,0.531818182,62.22272727,0.609090909,81.61818182,class-3
0.477272727,50.11363636,0.518181818,59.07272727,0.686363636,103.6409091,0.581818182,74.47272727,0.436363636,41.89090909,0.518181818,59.07272727,0.522727273,60.11363636,0.531818182,62.22272727,class-3
0.474509804,57.41568627,0.498039216,63.25098039,0.662745098,112.0039216,0.537254902,73.60392157,0.450980392,51.8627451,0.403921569,41.60392157,0.431372549,47.45098039,0.533333333,72.53333333,class-3
0.534246575,41.67123288,0.479452055,33.56164384,0.726027397,76.95890411,0.657534247,63.12328767,0.554794521,44.93835616,0.534246575,41.67123288,0.602739726,53.04109589,0.554794521,44.93835616,class-3
0.503846154,66.00384615,0.5,65,0.715384615,133.0615385,0.576923077,86.53846154,0.453846154,53.55384615,0.480769231,60.09615385,0.511538462,68.03461538,0.607692308,96.01538462,class-3
0.432098765,45.37037037,0.465020576,52.5473251,0.670781893,109.3374486,0.559670782,76.11522634,0.432098765,45.37037037,0.432098765,45.37037037,0.489711934,58.27572016,0.530864198,68.48148148,class-3
0.403314917,29.44198895,0.502762431,45.75138122,0.662983425,79.55801105,0.486187845,42.78453039,0.397790055,28.64088398,0.38121547,26.3038674,0.397790055,28.64088398,0.569060773,58.61325967,class-3
0.417582418,31.73626374,0.467032967,39.6978022,0.664835165,80.44505495,0.538461538,52.76923077,0.43956044,35.16483516,0.395604396,28.48351648,0.456043956,37.85164835,0.538461538,52.76923077,class-3
0.529761905,47.14880952,0.595238095,59.52380952,0.726190476,88.5952381,0.630952381,66.88095238,0.571428571,54.85714286,0.5,42,0.547619048,50.38095238,0.660714286,73.33928571,class-3
0.423469388,35.14795918,0.464285714,42.25,0.668367347,87.55612245,0.545918367,58.41326531,0.469387755,43.18367347,0.428571429,36,0.433673469,36.8622449,0.551020408,59.51020408,class-3
0.433628319,42.49557522,0.473451327,50.65929204,0.663716814,99.55752212,0.575221239,74.77876106,0.451327434,46.03539823,0.46460177,48.78318584,0.446902655,45.13716814,0.566371681,72.49557522,class-3
0.355670103,24.54123711,0.381443299,28.22680412,0.639175258,79.25773196,0.479381443,44.58247423,0.396907216,30.56185567,0.324742268,20.45876289,0.355670103,24.54123711,0.489690722,46.52061856,class-3
0.423868313,43.65843621,0.465020576,52.5473251,0.70781893,121.744856,0.600823045,87.72016461,0.456790123,50.7037037,0.46090535,51.62139918,0.448559671,48.89300412,0.625514403,95.0781893,class-3
0.432900433,43.29004329,0.515151515,61.3030303,0.692640693,110.8225108,0.532467532,65.49350649,0.428571429,42.42857143,0.454545455,47.72727273,0.441558442,45.03896104,0.562770563,73.16017316,class-3
0.5,52,0.475961538,47.12019231,0.764423077,121.5432692,0.634615385,83.76923077,0.538461538,60.30769231,0.485576923,49.04326923,0.514423077,55.04326923,0.567307692,66.94230769,class-3
0.465909091,57.30681818,0.5,66,0.693181818,126.8522727,0.560606061,82.96969697,0.481060606,61.09469697,0.465909091,57.30681818,0.492424242,64.01515152,0.587121212,91.00378788,class-3
0.492957746,51.76056338,0.488262911,50.77934272,0.708920188,107.0469484,0.563380282,67.6056338,0.431924883,39.7370892,0.450704225,43.26760563,0.474178404,47.89201878,0.615023474,80.56807512,class-3
0.4,23.2,0.413793103,24.82758621,0.689655172,68.96551724,0.565517241,46.37241379,0.337931034,16.55862069,0.434482759,27.37241379,0.44137931,28.24827586,0.503448276,36.75172414,class-3
0.457746479,29.75352113,0.443661972,27.95070423,0.711267606,71.83802817,0.549295775,42.84507042,0.415492958,24.51408451,0.429577465,26.20422535,0.436619718,27.07042254,0.5,35.5,class-3
0.472283814,100.5964523,0.465631929,97.7827051,0.66962306,202.2261641,0.56097561,141.9268293,0.436807095,86.05099778,0.445676275,89.58093126,0.505543237,115.2638581,0.576496674,149.8891353,class-3
0.359281437,21.55688623,0.443113772,32.79041916,0.682634731,77.82035928,0.562874251,52.91017964,0.419161677,29.34131737,0.461077844,35.50299401,0.425149701,30.18562874,0.461077844,35.50299401,class-3
0.386503067,24.34969325,0.417177914,28.36809816,0.644171779,67.63803681,0.539877301,47.50920245,0.380368098,23.58282209,0.423312883,29.20858896,0.392638037,25.12883436,0.435582822,30.92638037,class-3
0.427385892,44.02074689,0.427385892,44.02074689,0.705394191,119.9170124,0.572614108,79.02074689,0.452282158,49.29875519,0.414937759,41.49377593,0.46473029,52.04979253,0.560165975,75.62240664,class-3
0.560509554,49.32484076,0.535031847,44.94267516,0.757961783,90.19745223,0.630573248,62.42675159,0.50955414,40.76433121,0.535031847,44.94267516,0.52866242,43.87898089,0.592356688,55.08917197,class-3
0.464285714,42.25,0.530612245,55.18367347,0.683673469,91.6122449,0.591836735,68.65306122,0.515306122,52.04591837,0.505102041,50.00510204,0.535714286,56.25,0.602040816,71.04081633,class-3
0.446902655,45.13716814,0.442477876,44.24778761,0.769911504,133.9646018,0.592920354,79.45132743,0.517699115,60.57079646,0.460176991,47.85840708,0.495575221,55.50442478,0.623893805,87.96902655,class-3
0.421052632,30.31578947,0.450292398,34.67251462,0.725146199,89.91812865,0.578947368,57.31578947,0.380116959,24.70760234,0.450292398,34.67251462,0.438596491,32.89473684,0.526315789,47.36842105,class-3
0.484210526,44.54736842,0.4,30.4,0.678947368,87.58421053,0.589473684,66.02105263,0.463157895,40.75789474,0.426315789,34.53157895,0.421052632,33.68421053,0.563157895,60.25789474,class-3
0.442424242,32.2969697,0.436363636,31.41818182,0.660606061,72.00606061,0.533333333,46.93333333,0.448484848,33.18787879,0.472727273,36.87272727,0.478787879,37.82424242,0.545454545,49.09090909,class-3
0.457711443,42.10945274,0.452736318,41.19900498,0.721393035,104.60199,0.582089552,68.10447761,0.492537313,48.76119403,0.462686567,43.02985075,0.447761194,40.29850746,0.641791045,82.79104478,class-3
0.35,22.05,0.355555556,22.75555556,0.544444444,53.35555556,0.444444444,35.55555556,0.35,22.05,0.316666667,18.05,0.361111111,23.47222222,0.45,36.45,class-3
0.52559727,80.94197952,0.539249147,85.20136519,0.737201365,159.2354949,0.610921502,109.3549488,0.515358362,77.81911263,0.518771331,78.85324232,0.515358362,77.81911263,0.641638225,120.6279863,class-3
0.471861472,51.43290043,0.454545455,47.72727273,0.753246753,131.0649351,0.636363636,93.54545455,0.463203463,49.56277056,0.458874459,48.64069264,0.528138528,64.43290043,0.588744589,80.06926407,class-3
0.516891892,79.08445946,0.537162162,85.40878378,0.719594595,153.2736486,0.60472973,108.2466216,0.554054054,90.86486486,0.537162162,85.40878378,0.516891892,79.08445946,0.631756757,118.1385135,class-3
0.518018018,59.57207207,0.5,55.5,0.711711712,112.4504505,0.554054054,68.14864865,0.486486486,52.54054054,0.486486486,52.54054054,0.468468468,48.72072072,0.608108108,82.09459459,class-3
0.503311258,38.25165563,0.529801325,42.38410596,0.741721854,83.07284768,0.609271523,56.05298013,0.496688742,37.25165563,0.490066225,36.26490066,0.516556291,40.29139073,0.668874172,67.55629139,class-3
0.447368421,30.42105263,0.460526316,32.23684211,0.822368421,102.7960526,0.506578947,39.00657895,0.434210526,28.65789474,0.467105263,33.16447368,0.388157895,22.90131579,0.546052632,45.32236842,class-3
0.379562044,19.73722628,0.423357664,24.55474453,0.620437956,52.73722628,0.481751825,31.79562044,0.357664234,17.52554745,0.372262774,18.98540146,0.416058394,23.71532847,0.503649635,34.75182482,class-3
0.378378378,26.48648649,0.481081081,42.81621622,0.686486486,87.18378378,0.572972973,60.73513514,0.416216216,32.04864865,0.47027027,40.91351351,0.454054054,38.14054054,0.47027027,40.91351351,class-3
0.468085106,82.38297872,0.502659574,95.00265957,0.771276596,223.6702128,0.561170213,118.4069149,0.489361702,90.04255319,0.420212766,66.39361702,0.489361702,90.04255319,0.662234043,164.8962766,class-3
0.410493827,54.59567901,0.456790123,67.60493827,0.719135802,167.558642,0.592592593,113.7777778,0.466049383,70.37345679,0.407407407,53.77777778,0.441358025,63.11419753,0.577160494,107.9290123,class-3
0.424870466,34.83937824,0.409326425,32.33678756,0.74611399,107.4404145,0.580310881,64.99481865,0.471502591,42.90673575,0.404145078,31.52331606,0.440414508,37.43523316,0.626943005,75.86010363,class-3
0.481632653,56.83265306,0.506122449,62.75918367,0.734693878,132.244898,0.587755102,84.63673469,0.47755102,55.87346939,0.465306122,53.04489796,0.473469388,54.92244898,0.571428571,80,class-3
0.50678733,56.760181,0.515837104,58.80542986,0.79638009,140.1628959,0.628959276,87.42533937,0.529411765,61.94117647,0.475113122,49.88687783,0.524886878,60.88687783,0.660633484,96.45248869,class-3
0.460869565,48.85217391,0.473913043,51.65652174,0.756521739,131.6347826,0.560869565,72.35217391,0.473913043,51.65652174,0.408695652,38.4173913,0.482608696,53.56956522,0.6,82.8,class-3
0.40952381,35.21904762,0.419047619,36.87619048,0.780952381,128.0761905,0.585714286,72.04285714,0.466666667,45.73333333,0.4,33.6,0.433333333,39.43333333,0.580952381,70.87619048,class-3
0.586592179,61.59217877,0.502793296,45.25139665,0.804469274,115.8435754,0.631284916,71.33519553,0.463687151,38.48603352,0.575418994,59.26815642,0.558659218,55.86592179,0.625698324,70.07821229,class-3
0.52238806,73.13432836,0.514925373,71.05970149,0.768656716,158.3432836,0.615671642,101.5858209,0.514925373,71.05970149,0.485074627,63.05970149,0.52238806,73.13432836,0.589552239,93.14925373,class-3
0.44982699,58.47750865,0.477508651,65.89619377,0.792387543,181.4567474,0.560553633,90.80968858,0.487889273,68.79238754,0.435986159,54.93425606,0.470588235,64,0.55017301,87.47750865,class-3
0.471111111,49.93777778,0.462222222,48.07111111,0.737777778,122.4711111,0.635555556,90.88444444,0.515555556,59.80444444,0.413333333,38.44,0.542222222,66.15111111,0.622222222,87.11111111,class-3
0.388059701,30.26865672,0.388059701,30.26865672,0.721393035,104.60199,0.55721393,62.4079602,0.437810945,38.52736318,0.373134328,27.98507463,0.407960199,33.45273632,0.497512438,49.75124378,class-3
0.43718593,38.03517588,0.527638191,55.40201005,0.753768844,113.0653266,0.572864322,65.30653266,0.48241206,46.31155779,0.442211055,38.91457286,0.457286432,41.61306533,0.59798995,71.16080402,class-3
0.397435897,36.96153846,0.431623932,43.59401709,0.726495726,123.5042735,0.581196581,79.04273504,0.482905983,54.56837607,0.405982906,38.56837607,0.452991453,48.01709402,0.628205128,92.34615385,class-3
0.477419355,35.32903226,0.503225806,39.2516129,0.748387097,86.81290323,0.612903226,58.22580645,0.548387097,46.61290323,0.470967742,34.38064516,0.477419355,35.32903226,0.580645161,52.25806452,class-3
0.439252336,41.28971963,0.425233645,38.69626168,0.747663551,119.6261682,0.551401869,65.06542056,0.453271028,43.96728972,0.364485981,28.42990654,0.41588785,37.01401869,0.602803738,77.76168224,class-3
0.419047619,36.87619048,0.438095238,40.3047619,0.69047619,100.1190476,0.557142857,65.18571429,0.480952381,48.57619048,0.423809524,37.71904762,0.419047619,36.87619048,0.561904762,66.3047619,class-3
0.429824561,42.12280702,0.495614035,56.00438596,0.684210526,106.7368421,0.539473684,66.35526316,0.50877193,59.01754386,0.456140351,47.43859649,0.478070175,52.10964912,0.561403509,71.85964912,class-3
0.465949821,60.5734767,0.498207885,69.25089606,0.770609319,165.6810036,0.641577061,114.8422939,0.573476703,91.7562724,0.46953405,61.50896057,0.491039427,67.27240143,0.655913978,120.0322581,class-3
0.505263158,72.75789474,0.480701754,65.85614035,0.712280702,144.5929825,0.571929825,93.2245614,0.494736842,69.75789474,0.414035088,48.85614035,0.470175439,63.00350877,0.589473684,99.03157895,class-3
0.443902439,40.39512195,0.429268293,37.77560976,0.770731707,121.7756098,0.565853659,65.63902439,0.52195122,55.84878049,0.453658537,42.1902439,0.429268293,37.77560976,0.556097561,63.39512195,class-3
0.438235294,65.29705882,0.482352941,79.10588235,0.720588235,176.5441176,0.573529412,111.8382353,0.547058824,101.7529412,0.452941176,69.75294118,0.482352941,79.10588235,0.623529412,132.1882353,class-3
0.451923077,63.72115385,0.493589744,76.01282051,0.727564103,165.1570513,0.576923077,103.8461538,0.541666667,91.54166667,0.403846154,50.88461538,0.490384615,75.02884615,0.634615385,125.6538462,class-3
0.427631579,55.59210526,0.476973684,69.16118421,0.730263158,162.1184211,0.578947368,101.8947368,0.536184211,87.39802632,0.414473684,52.22368421,0.447368421,60.84210526,0.638157895,123.8026316,class-3
0.432653061,45.86122449,0.453061224,50.28979592,0.763265306,142.7306122,0.587755102,84.63673469,0.506122449,62.75918367,0.4,39.2,0.485714286,57.8,0.628571429,96.8,class-3
0.527896996,64.93133047,0.557939914,72.53218884,0.763948498,135.9828326,0.60944206,86.54077253,0.532188841,65.99141631,0.43776824,44.65236052,0.510729614,60.77682403,0.618025751,88.99570815,class-3
0.426229508,33.24590164,0.469945355,40.41530055,0.693989071,88.13661202,0.519125683,49.31693989,0.513661202,48.28415301,0.404371585,29.92349727,0.442622951,35.85245902,0.546448087,54.64480874,class-3
0.425619835,43.83884298,0.392561983,37.29338843,0.760330579,139.9008264,0.58677686,83.32231405,0.495867769,59.50413223,0.380165289,34.97520661,0.462809917,51.83471074,0.58677686,83.32231405,class-3
0.395017794,43.84697509,0.430604982,52.10320285,0.736654804,152.4875445,0.548042705,84.39857651,0.462633452,60.14234875,0.412811388,47.886121,0.455516014,58.30604982,0.544483986,83.30604982,class-3
0.377777778,25.68888889,0.511111111,47.02222222,0.733333333,96.8,0.527777778,50.13888889,0.416666667,31.25,0.4,28.8,0.433333333,33.8,0.505555556,46.00555556,class-3
0.464944649,58.58302583,0.487084871,64.29520295,0.712177122,137.4501845,0.568265683,87.51291513,0.520295203,73.36162362,0.420664207,47.95571956,0.47601476,61.40590406,0.594095941,95.64944649,class-3
0.396551724,36.48275862,0.409482759,38.90086207,0.767241379,136.5689655,0.487068966,55.0387931,0.400862069,37.28017241,0.38362069,34.14224138,0.392241379,35.69396552,0.478448276,53.10775862,class-3
0.498721228,97.25063939,0.529411765,109.5882353,0.739130435,213.6086957,0.603580563,142.4450128,0.554987212,120.4322251,0.491048593,94.28132992,0.508951407,101.2813299,0.639386189,159.8465473,class-3
0.395348837,47.04651163,0.388704319,45.47840532,0.637873754,122.4717608,0.491694352,72.77076412,0.415282392,51.910299,0.352159468,37.32890365,0.415282392,51.910299,0.485049834,70.81727575,class-3
0.410462777,83.73440644,0.46277666,106.4386318,0.724346076,260.7645875,0.525150905,137.0643863,0.501006036,124.750503,0.418511066,87.05030181,0.440643863,96.50100604,0.575452716,164.5794769,class-3
0.559808612,65.49760766,0.56937799,67.75598086,0.779904306,127.1244019,0.655502392,89.80382775,0.559808612,65.49760766,0.526315789,57.89473684,0.559808612,65.49760766,0.655502392,89.80382775,class-3
0.463157895,61.13684211,0.449122807,57.4877193,0.743859649,157.6982456,0.607017544,105.0140351,0.50877193,73.77192982,0.428070175,52.2245614,0.477192982,64.89824561,0.624561404,111.1719298,class-3
0.526315789,94.73684211,0.520467836,92.64327485,0.783625731,210.0116959,0.631578947,136.4210526,0.567251462,110.0467836,0.485380117,80.57309942,0.494152047,83.51169591,0.666666667,152,class-3
0.510344828,75.53103448,0.506896552,74.5137931,0.786206897,179.2551724,0.603448276,105.6034483,0.517241379,77.5862069,0.503448276,73.50344828,0.489655172,69.53103448,0.648275862,121.8758621,class-3
0.432773109,44.57563025,0.420168067,42.01680672,0.714285714,121.4285714,0.546218487,71.00840336,0.445378151,47.21008403,0.378151261,34.03361345,0.424369748,42.86134454,0.533613445,67.76890756,class-3
0.486363636,52.04090909,0.481818182,51.07272727,0.745454545,122.2545455,0.622727273,85.31363636,0.5,55,0.513636364,58.04090909,0.545454545,65.45454545,0.618181818,84.07272727,class-3
0.418502203,39.75770925,0.466960352,49.49779736,0.735682819,122.8590308,0.621145374,87.5814978,0.511013216,59.27753304,0.383259912,33.34361233,0.436123348,43.17621145,0.616740088,86.34361233,class-3
0.439114391,52.25461255,0.442804428,53.13653137,0.767527675,159.6457565,0.57195572,88.65313653,0.461254613,57.65682657,0.41697417,47.11808118,0.487084871,64.29520295,0.483394834,63.32472325,class-3
0.474576271,53.15254237,0.5,59,0.745762712,131.2542373,0.601694915,85.44067797,0.470338983,52.20762712,0.419491525,41.52966102,0.470338983,52.20762712,0.63559322,95.33898305,class-3
0.459227468,49.13733906,0.446351931,46.42060086,0.738197425,126.9699571,0.592274678,81.73390558,0.515021459,61.80257511,0.433476395,43.78111588,0.480686695,53.83690987,0.635193133,94.00858369,class-3
0.425219941,61.6568915,0.483870968,79.83870968,0.727272727,180.3636364,0.565982405,109.2346041,0.48973607,81.78592375,0.395894428,53.4457478,0.431085044,63.36950147,0.586510264,117.3020528,class-3
0.48019802,46.57920792,0.534653465,57.74257426,0.737623762,109.9059406,0.564356436,64.33663366,0.5,50.5,0.495049505,49.5049505,0.504950495,51.5049505,0.589108911,70.1039604,class-3
0.507042254,54.76056338,0.544600939,63.17370892,0.708920188,107.0469484,0.58685446,73.35680751,0.535211268,61.01408451,0.488262911,50.77934272,0.497652582,52.75117371,0.600938967,76.92018779,class-3
0.468965517,63.77931034,0.506896552,74.5137931,0.755172414,165.3827586,0.613793103,109.2551724,0.486206897,68.55517241,0.427586207,53.02068966,0.472413793,64.72068966,0.65862069,125.7965517,class-3
0.611538462,97.23461538,0.576923077,86.53846154,0.757692308,149.2653846,0.619230769,99.69615385,0.5,65,0.538461538,75.38461538,0.580769231,87.69615385,0.615384615,98.46153846,class-3
0.502222222,56.75111111,0.497777778,55.75111111,0.711111111,113.7777778,0.546666667,67.24,0.502222222,56.75111111,0.453333333,46.24,0.48,51.84,0.595555556,79.80444444,class-3
0.39261745,45.93624161,0.406040268,49.13087248,0.744966443,165.3825503,0.580536913,100.4328859,0.503355705,75.5033557,0.406040268,49.13087248,0.432885906,55.84228188,0.610738255,111.1543624,class-3
0.559055118,79.38582677,0.562992126,80.50787402,0.700787402,124.7401575,0.602362205,92.16141732,0.488188976,60.53543307,0.519685039,68.5984252,0.515748031,67.56299213,0.594488189,89.76771654,class-3
0.477707006,71.65605096,0.445859873,62.42038217,0.691082803,149.9649682,0.595541401,111.366242,0.496815287,77.50318471,0.47133758,69.75796178,0.464968153,67.88535032,0.573248408,103.1847134,class-3
0.458598726,33.01910828,0.477707006,35.82802548,0.630573248,62.42675159,0.503184713,39.75159236,0.458598726,33.01910828,0.401273885,25.28025478,0.477707006,35.82802548,0.554140127,48.21019108,class-3
